Date,Temperature,Humidity,Pressure,Wind speed,east,east-northeast,east-southeast,north,north-east,north-northeast,north-northwest,north-west,south,south-east,south-southeast,south-southwest,south-west,west,west-northwest,west-southwest,variable wind direction
2024-11-03 00:00:00,-2.0,104.3,1020.2,0.5,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True
2024-11-03 01:00:00,-2.6,110.8,1020.4,0.6,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False
2024-11-03 02:00:00,-0.9,100.6,1021.3,4.0,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False
2024-11-03 03:00:00,0.2,99.4,1021.2,3.3,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False
2024-11-03 04:00:00,-1.5,104.5,1021.0,3.7,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2024-11-03 05:00:00,0.7,105.2,1020.3,2.3,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
2024-11-03 06:00:00,-0.8,104.6,1020.0,3.0,False,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True
2024-11-03 07:00:00,-3.2,112.5,1020.3,1.3,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,True
2024-11-03 08:00:00,0.5,98.4,1020.2,2.3,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True
2024-11-03 09:00:00,-0.8,102.2,1019.2,2.9,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True
2024-11-03 10:00:00,-2.1,109.5,1020.1,1.1,True,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,True
2024-11-03 11:00:00,-1.0,108.8,1020.2,2.3,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False
2024-11-03 12:00:00,-1.1,115.0,1021.2,3.0,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True
2024-11-03 13:00:00,-2.9,109.0,1021.3,1.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2024-11-03 14:00:00,-2.5,103.9,1021.0,2.9,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-11-03 15:00:00,-1.4,102.9,1021.1,1.7,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True
2024-11-03 16:00:00,-2.0,107.6,1021.2,1.4,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False
2024-11-03 17:00:00,-1.1,107.3,1021.1,0.5,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True
2024-11-03 18:00:00,-0.4,105.7,1021.2,1.5,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-11-03 19:00:00,-2.4,108.0,1021.0,1.3,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False
2024-11-03 20:00:00,1.0,101.2,1021.4,3.3,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True
2024-11-03 21:00:00,-0.8,106.8,1022.1,2.3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True
2024-11-03 22:00:00,-1.6,111.0,1022.0,2.2,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-11-03 23:00:00,-3.1,110.3,1022.2,2.4,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False
2024-11-04 00:00:00,-1.5,105.5,1021.8,0.8,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False
2024-11-04 01:00:00,-1.3,103.3,1022.3,1.2,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True
2024-11-04 02:00:00,-3.1,105.8,1022.2,1.3,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
2024-11-04 03:00:00,-1.2,106.3,1022.1,0.5,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True
2024-11-04 04:00:00,-1.2,111.1,1022.2,2.7,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True
2024-11-04 05:00:00,0.4,101.8,1022.0,1.2,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False
2024-11-04 06:00:00,-0.5,109.9,1021.0,2.6,True,True,True,False,False,False,False,True,False,True,True,False,True,True,False,True,False
2024-11-04 07:00:00,0.5,100.0,1021.1,1.9,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True
2024-11-04 08:00:00,-0.5,97.7,1021.3,2.1,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True
2024-11-04 09:00:00,-1.1,106.7,1020.1,3.2,False,True,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False
2024-11-04 10:00:00,-0.1,104.0,1020.1,3.3,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False
2024-11-04 11:00:00,-0.5,98.9,1021.0,5.3,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
2024-11-04 12:00:00,0.9,98.5,1021.0,5.2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-04 13:00:00,-1.9,105.5,1020.2,1.7,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,True
2024-11-04 14:00:00,0.8,98.9,1020.2,3.7,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False
2024-11-04 15:00:00,1.4,98.5,1019.2,4.8,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False
2024-11-04 16:00:00,2.4,85.8,1019.1,3.2,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True
2024-11-04 17:00:00,1.4,91.7,1018.1,5.0,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True
2024-11-04 18:00:00,2.2,94.1,1019.2,1.1,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False
2024-11-04 19:00:00,2.2,97.3,1018.2,1.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-11-04 20:00:00,1.1,89.2,1018.1,2.3,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True
2024-11-04 21:00:00,1.4,92.7,1018.3,0.4,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True
2024-11-04 22:00:00,1.9,90.9,1019.1,3.7,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True
2024-11-04 23:00:00,2.8,92.3,1018.1,0.9,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True
2024-11-05 00:00:00,1.5,90.8,1017.2,3.8,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
2024-11-05 01:00:00,0.9,94.0,1016.9,4.0,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True
2024-11-05 02:00:00,2.3,82.5,1017.0,3.5,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True
2024-11-05 03:00:00,2.4,83.0,1018.2,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
2024-11-05 04:00:00,3.6,77.6,1017.4,1.6,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True
2024-11-05 05:00:00,3.7,82.3,1017.3,2.8,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False
2024-11-05 06:00:00,5.2,73.5,1017.2,3.2,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True
2024-11-05 07:00:00,2.7,85.5,1017.1,3.0,True,False,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False
