Date,Temperature,Humidity,Pressure,Wind speed,east,east-northeast,east-southeast,north,north-east,north-northeast,north-northwest,north-west,south,south-east,south-southeast,south-southwest,south-west,west,west-northwest,west-southwest,variable wind direction
2024-11-03 00:00:00,-1.2,105.9,1033.0,0.5,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2024-11-03 01:00:00,-2.7,111.5,1033.1,1.1,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True
2024-11-03 02:00:00,-0.2,96.3,1034.3,3.9,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True
2024-11-03 03:00:00,0.1,104.8,1033.7,3.4,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False
2024-11-03 04:00:00,-0.8,104.5,1033.8,3.6,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True
2024-11-03 05:00:00,1.2,100.9,1032.9,2.6,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False
2024-11-03 06:00:00,-0.3,100.5,1033.0,4.4,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True
2024-11-03 07:00:00,-4.4,113.3,1033.4,1.3,True,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True
2024-11-03 08:00:00,0.1,103.6,1033.0,2.5,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False
2024-11-03 09:00:00,-1.2,103.3,1032.0,3.1,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,False
2024-11-03 10:00:00,-2.5,112.6,1033.1,2.0,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True
2024-11-03 11:00:00,-1.3,103.4,1033.6,1.8,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True
2024-11-03 12:00:00,-1.2,118.0,1034.4,4.8,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False
2024-11-03 13:00:00,-3.0,118.1,1034.5,1.3,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True,False
2024-11-03 14:00:00,-3.0,108.2,1034.2,3.8,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
2024-11-03 15:00:00,-1.8,105.1,1034.4,1.3,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False
2024-11-03 16:00:00,-2.6,109.4,1034.4,0.9,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False
2024-11-03 17:00:00,-0.5,108.0,1034.6,0.7,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True
2024-11-03 18:00:00,-1.6,102.6,1034.5,2.3,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-11-03 19:00:00,-1.3,107.1,1034.1,1.7,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True
2024-11-03 20:00:00,1.9,94.2,1035.0,3.0,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False
2024-11-03 21:00:00,-1.6,108.8,1035.5,1.5,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
2024-11-03 22:00:00,-1.4,114.0,1035.3,2.3,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False
2024-11-03 23:00:00,-3.4,113.4,1035.9,2.9,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False
2024-11-04 00:00:00,-1.9,98.6,1035.3,0.7,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True
2024-11-04 01:00:00,-2.3,102.3,1035.7,1.0,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True
2024-11-04 02:00:00,-2.6,102.4,1035.8,1.0,False,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False
2024-11-04 03:00:00,-0.9,110.0,1035.6,-1.1,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False
2024-11-04 04:00:00,-2.1,112.0,1036.0,3.4,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
2024-11-04 05:00:00,0.8,107.1,1035.6,2.1,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True
2024-11-04 06:00:00,-0.6,104.7,1034.6,1.4,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True
2024-11-04 07:00:00,0.6,98.0,1034.5,2.0,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True
2024-11-04 08:00:00,-0.6,95.3,1034.7,2.9,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True
2024-11-04 09:00:00,-2.1,110.1,1033.8,4.2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False
2024-11-04 10:00:00,-0.7,106.7,1033.9,4.7,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,False
2024-11-04 11:00:00,-0.6,94.4,1034.5,5.9,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False
2024-11-04 12:00:00,1.1,101.0,1034.8,4.3,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True
2024-11-04 13:00:00,-0.9,110.4,1034.0,1.4,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False
2024-11-04 14:00:00,1.5,101.6,1034.0,3.5,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,True
2024-11-04 15:00:00,1.0,90.6,1032.8,6.2,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False
