Date,Temperature,Humidity,Pressure,Wind speed,east,east-northeast,east-southeast,north,north-east,north-northeast,north-northwest,north-west,south,south-east,south-southeast,south-southwest,south-west,west,west-northwest,west-southwest,variable wind direction
2024-11-03 00:00:00,-1.2,104.9,1030.3,0.2,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True
2024-11-03 01:00:00,-3.0,107.3,1030.7,0.7,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False
2024-11-03 02:00:00,-0.8,98.4,1031.7,4.6,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
2024-11-03 03:00:00,0.4,100.5,1031.5,3.3,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True
2024-11-03 04:00:00,-1.0,105.4,1031.3,3.5,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
2024-11-03 05:00:00,1.1,104.3,1030.6,2.8,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True
2024-11-03 06:00:00,-0.6,104.3,1030.4,3.2,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False
2024-11-03 07:00:00,-3.6,110.5,1030.8,0.8,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True
2024-11-03 08:00:00,0.4,99.2,1030.5,2.4,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True
2024-11-03 09:00:00,-0.7,101.5,1029.5,2.7,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-03 10:00:00,-2.5,110.2,1030.6,2.1,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True
2024-11-03 11:00:00,-1.2,105.6,1030.8,2.0,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,True,False
2024-11-03 12:00:00,-1.5,117.1,1031.8,3.0,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False
2024-11-03 13:00:00,-3.6,112.3,1031.9,2.1,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
2024-11-03 14:00:00,-2.6,103.7,1031.6,2.8,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True
2024-11-03 15:00:00,-1.2,104.3,1031.6,1.4,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,True
2024-11-03 16:00:00,-2.3,107.5,1031.8,1.2,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False
2024-11-03 17:00:00,-0.9,107.0,1031.9,0.4,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True
2024-11-03 18:00:00,-0.7,103.6,1031.9,1.8,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
