Date,Temperature,Humidity,Pressure,Wind speed,east,east-northeast,east-southeast,north,north-east,north-northeast,north-northwest,north-west,south,south-east,south-southeast,south-southwest,south-west,west,west-northwest,west-southwest,variable wind direction
2024-11-03 00:00:00,-2,101,1021,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-03 01:00:00,-2,105,1021,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 02:00:00,-1,98,1022,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 03:00:00,0,97,1022,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 04:00:00,-1,100,1022,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 05:00:00,-1,102,1021,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-03 06:00:00,0,101,1021,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 07:00:00,-1,105,1021,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-11-03 08:00:00,0,95,1021,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-03 09:00:00,0,94,1020,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-03 10:00:00,-1,103,1021,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-03 11:00:00,-1,102,1021,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 12:00:00,-1,106,1022,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 13:00:00,-2,102,1022,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-03 14:00:00,-2,100,1022,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-03 15:00:00,-1,99,1022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-11-03 16:00:00,-2,103,1022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-03 17:00:00,-1,102,1022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03 18:00:00,-1,100,1022,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-03 19:00:00,-2,105,1022,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-03 20:00:00,0,97,1022,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-03 21:00:00,-1,103,1023,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-03 22:00:00,-1,106,1023,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-03 23:00:00,-2,104,1023,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-11-04 00:00:00,-1,101,1023,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-04 01:00:00,-1,101,1023,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-04 02:00:00,-2,105,1023,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-11-04 03:00:00,-1,104,1023,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-11-04 04:00:00,-1,103,1023,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04 05:00:00,0,94,1023,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-11-04 06:00:00,0,104,1022,2,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-11-04 07:00:00,1,94,1022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-04 08:00:00,0,96,1022,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-11-04 09:00:00,-1,99,1021,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2024-11-04 10:00:00,0,102,1021,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-04 11:00:00,0,93,1022,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
2024-11-04 12:00:00,1,94,1022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-04 13:00:00,0,105,1021,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-04 14:00:00,1,96,1021,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-04 15:00:00,2,89,1020,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-04 16:00:00,3,82,1020,3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2024-11-04 17:00:00,2,91,1019,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-04 18:00:00,2,88,1020,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-04 19:00:00,2,90,1019,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-04 20:00:00,1,88,1019,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-11-04 21:00:00,2,88,1019,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-04 22:00:00,2,88,1020,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-04 23:00:00,3,89,1019,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-05 00:00:00,2,90,1018,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 01:00:00,1,90,1018,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 02:00:00,3,76,1018,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2024-11-05 03:00:00,3,82,1019,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 04:00:00,4,76,1018,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 05:00:00,4,80,1018,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 06:00:00,5,70,1018,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 07:00:00,3,84,1018,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 08:00:00,4,80,1018,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 09:00:00,5,69,1017,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2024-11-05 10:00:00,4,73,1017,3,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-05 11:00:00,3,76,1017,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 12:00:00,3,76,1018,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-11-05 13:00:00,3,76,1017,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 14:00:00,2,76,1017,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-11-05 15:00:00,2,78,1016,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-05 16:00:00,3,74,1015,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 17:00:00,6,65,1015,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 18:00:00,4,68,1014,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 19:00:00,3,69,1014,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-05 20:00:00,3,73,1014,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-05 21:00:00,3,74,1014,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05 22:00:00,3,70,1013,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-05 23:00:00,5,69,1014,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-06 00:00:00,2,79,1014,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-06 01:00:00,2,81,1014,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-06 02:00:00,1,71,1015,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
2024-11-06 03:00:00,3,65,1014,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 04:00:00,3,71,1015,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 05:00:00,2,80,1015,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 06:00:00,3,68,1015,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-06 07:00:00,3,59,1015,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-06 08:00:00,4,67,1014,5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-11-06 09:00:00,6,58,1014,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-06 10:00:00,9,52,1013,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 11:00:00,8,49,1013,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-06 12:00:00,7,46,1013,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 13:00:00,5,51,1013,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 14:00:00,4,58,1013,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 15:00:00,3,56,1012,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 16:00:00,4,47,1012,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-11-06 17:00:00,2,60,1012,4,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-11-06 18:00:00,3,53,1012,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 19:00:00,2,58,1012,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-06 20:00:00,2,59,1012,3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
2024-11-06 21:00:00,2,64,1012,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-06 22:00:00,3,57,1012,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06 23:00:00,4,53,1012,4,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2024-11-07 00:00:00,6,43,1012,6,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2024-11-07 01:00:00,6,52,1012,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-07 02:00:00,6,46,1012,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-07 03:00:00,6,46,1011,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 04:00:00,5,44,1011,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-11-07 05:00:00,3,52,1010,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-07 06:00:00,2,59,1010,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-11-07 07:00:00,5,52,1010,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-07 08:00:00,5,52,1011,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2024-11-07 09:00:00,7,36,1010,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-07 10:00:00,7,39,1009,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 11:00:00,3,54,1009,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 12:00:00,4,49,1009,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-07 13:00:00,0,54,1010,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-07 14:00:00,-3,53,1010,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-11-07 15:00:00,-4,61,1010,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-07 16:00:00,-3,60,1010,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 17:00:00,-4,63,1010,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 18:00:00,-7,74,1011,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 19:00:00,-5,70,1012,4,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-11-07 20:00:00,-4,58,1013,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07 21:00:00,-6,75,1014,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-07 22:00:00,2,51,1014,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-07 23:00:00,2,55,1015,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 00:00:00,1,56,1016,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-08 01:00:00,2,53,1017,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2024-11-08 02:00:00,1,65,1018,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 03:00:00,-4,78,1019,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 04:00:00,-4,84,1019,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-08 05:00:00,-2,81,1019,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-08 06:00:00,2,63,1019,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 07:00:00,4,46,1020,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 08:00:00,5,46,1020,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-08 09:00:00,5,51,1020,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 10:00:00,3,48,1020,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-08 11:00:00,3,57,1021,3,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-08 12:00:00,1,53,1022,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 13:00:00,0,58,1023,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-08 14:00:00,-3,64,1023,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-11-08 15:00:00,-7,83,1023,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08 16:00:00,-7,67,1023,2,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
