Date,Temperature,Humidity,Pressure,Wind speed,east,east-northeast,east-southeast,north,north-east,north-northeast,north-northwest,north-west,south,south-east,south-southeast,south-southwest,south-west,west,west-northwest,west-southwest,variable wind direction
2024-11-03 00:00:00,-1.8,101.5,1020.3,0.6,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-03 01:00:00,-2.3,110.1,1020.4,1.0,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False
2024-11-03 02:00:00,-0.7,100.9,1021.3,3.5,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
2024-11-03 03:00:00,0.3,100.9,1021.2,3.6,True,False,True,True,True,False,False,True,False,True,False,False,True,True,False,False,True
2024-11-03 04:00:00,-0.9,105.1,1021.1,4.2,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
2024-11-03 05:00:00,0.5,105.1,1020.3,2.8,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True
2024-11-03 06:00:00,-0.2,105.3,1020.0,3.1,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False
2024-11-03 07:00:00,-2.8,111.4,1020.3,1.4,False,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,True
2024-11-03 08:00:00,0.8,97.8,1020.2,2.3,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True
2024-11-03 09:00:00,-0.7,100.2,1019.2,2.5,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
2024-11-03 10:00:00,-2.0,107.8,1020.1,1.6,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2024-11-03 11:00:00,-0.8,108.4,1020.1,2.6,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
2024-11-03 12:00:00,-0.7,114.8,1021.2,2.9,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True
2024-11-03 13:00:00,-2.8,109.4,1021.3,1.3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True
2024-11-03 14:00:00,-2.4,105.4,1021.1,2.8,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
2024-11-03 15:00:00,-1.6,102.3,1021.2,2.0,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False
2024-11-03 16:00:00,-2.2,108.6,1021.1,1.3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
2024-11-03 17:00:00,-1.2,106.4,1021.1,0.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-11-03 18:00:00,-0.7,106.9,1021.2,1.1,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-11-03 19:00:00,-2.7,108.4,1021.0,1.1,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2024-11-03 20:00:00,0.8,101.3,1021.3,2.5,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True
2024-11-03 21:00:00,-0.8,107.5,1022.1,2.1,True,True,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True
2024-11-03 22:00:00,-1.5,111.1,1022.0,2.1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-11-03 23:00:00,-3.1,109.0,1022.1,2.3,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False
2024-11-04 00:00:00,-1.0,106.4,1021.9,0.8,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
